,user_id,dt,condition,id_int,puzzle_cnt,phase,chosen_graph,diff,greedy_solve,greedy_first_v,mis_size,prob,vertices,edges,intersects,valid_sols,success,success_fine,collisions,cumu_success,cumu_fail,cumu_quickfail,cumu_timeout,cumu_success_avg,cumu_fail_avg,has_success,has_fail,has_timeout,avg_success_diff,avg_fail_diff,avg_timeout_diff,time,clicks,selected,cnt_set,cnt_unset,cnt_reset,max_is,cnt_correct,cnt_incorrect,cnt_neutral
1201,dda:17,1669888186540.0,dda,76,3,pre-test,301,40.25320317266626,False,False,5,0.3278,10,15,1,1,True,success,0,1,1,1,0,0.3333333333333333,0.3333333333333333,1,1,0,69.83363148479428,83.61370716510903,0,22.879,9,5,7,2,0,5,5,1,3
1202,dda:11,1669888193280.0,dda,70,6,train,127,73.64085297418632,False,True,7,0.3564,17,37,32,8,True,success,0,4,1,1,0,0.6666666666666666,0.16666666666666666,1,1,0,63.53949986877855,83.8921568627451,0,15.08,7,7,7,0,0,7,7,0,0
1203,dda:8,1669888184371.0,dda,67,7,train,10,39.35186002058521,True,True,5,0.6801,12,20,6,6,True,success,0,2,2,1,2,0.2857142857142857,0.2857142857142857,1,1,1,62.07268001770568,54.997248135215024,52.839405547758574,27.693,7,5,6,1,0,5,6,1,0
1204,dda:14,1669888196660.0,dda,73,7,train,113,40.160864785635766,True,True,5,0.5458,11,20,4,3,False,quick_blunder,1,1,5,5,0,0.14285714285714285,0.7142857142857143,1,1,0,40.168410805548795,55.28587791762575,0,16.223,5,5,5,0,0,4,1,1,3
1205,dda:15,1669888191985.0,dda,74,5,train,24,41.35835172921266,True,True,5,0.6795,12,22,8,7,False,blunder,1,0,3,3,1,0.0,0.6,0,1,1,0,49.78463410364276,83.8921568627451,25.966,7,5,6,1,0,4,2,1,4
1206,dda:22,1669888196101.0,dda,81,2,pre-test,303,69.83363148479428,False,True,6,0.2236,15,28,6,3,True,success,0,1,0,0,0,0.5,0.0,1,0,0,40.168410805548795,0,0,25.509,14,6,10,4,0,6,3,1,10
1207,dda:14,1669888215007.0,dda,73,8,train,112,35.44822373393802,True,True,5,0.5292,11,15,3,4,False,quick_blunder,1,1,6,6,0,0.125,0.75,1,1,0,40.168410805548795,52.765042395627425,0,9.0,5,5,5,0,0,4,4,1,0
1208,dda:6,1669888177218.0,dda,65,1,pre-test,301,40.25320317266626,False,False,5,0.3278,10,15,1,1,True,success,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,45.834,11,5,8,3,0,5,3,1,7
1209,dda:9,1669888209260.0,dda,68,4,train,179,44.1447656060238,False,False,5,0.4117,11,21,8,2,True,success,0,1,2,0,0,0.25,0.5,1,1,0,40.168410805548795,76.72366932495166,0,16.496,5,5,5,0,0,5,5,0,0
1210,dda:8,1669888213923.0,dda,67,8,train,24,41.35835172921266,True,True,5,0.6795,12,22,8,7,True,success,0,3,2,1,2,0.375,0.25,1,1,1,54.49907335199885,54.997248135215024,52.839405547758574,17.873,5,5,5,0,0,5,5,0,0
1211,dda:14,1669888226021.0,dda,73,9,train,50,41.441668073611346,True,True,5,0.5923,12,21,5,6,True,success,0,1,7,7,0,0.1111111111111111,0.7777777777777778,1,1,0,40.168410805548795,50.29121115824322,0,9.399,5,5,5,0,0,5,5,0,0
1212,dda:11,1669888210091.0,dda,70,7,train,135,104.3130236100533,False,False,7,0.1313,17,34,26,2,False,blunder,2,5,1,1,0,0.7142857142857143,0.14285714285714285,1,1,0,65.5597704898601,83.8921568627451,0,26.489,9,7,8,1,0,6,6,2,1
1213,dda:7,1669888212522.0,dda,66,4,train,161,40.001100110011,True,True,5,0.4545,11,18,3,2,False,blunder,2,1,1,0,1,0.25,0.25,1,1,1,40.168410805548795,69.83363148479428,83.61370716510903,30.627,7,5,6,1,0,3,2,1,4
1214,dda:17,1669888221900.0,dda,76,4,train,189,68.53557658604977,True,True,7,0.2853,15,29,13,2,True,success,0,2,1,1,0,0.5,0.25,1,1,0,55.04341732873027,83.61370716510903,0,28.677,9,7,8,1,0,7,8,1,0
1215,dda:22,1669888223007.0,dda,81,3,pre-test,306,83.8921568627451,True,True,7,0.1632,15,26,8,1,False,blunder,0,2,0,0,0,0.6666666666666666,0.0,1,0,0,55.001021145171535,0,0,24.553,10,6,8,2,0,6,0,1,9
1216,dda:14,1669888240145.0,dda,73,10,train,171,38.899029895070285,False,False,5,0.5051,11,18,2,4,False,quick_blunder,1,2,7,7,0,0.2,0.7,1,1,0,40.80503943958007,50.29121115824322,0,9.959,5,5,5,0,0,4,0,1,4
1217,dda:15,1669888221452.0,dda,74,6,train,113,40.160864785635766,True,True,5,0.5458,11,20,4,3,False,blunder,2,0,4,3,1,0.0,0.6666666666666666,0,1,1,0,47.67806351003523,83.8921568627451,30.545,5,5,5,0,0,2,0,1,4
1218,dda:9,1669888230482.0,dda,68,5,train,80,60.297872340425535,False,True,7,0.5264,16,31,14,6,True,success,0,2,2,0,0,0.4,0.4,1,1,0,42.1565882057863,76.72366932495166,0,24.577,7,7,7,0,0,7,7,0,0
1219,dda:8,1669888233702.0,dda,67,9,train,118,51.26972201352367,True,True,6,0.5324,14,26,2,6,False,blunder,1,4,2,1,2,0.4444444444444444,0.2222222222222222,1,1,1,51.21389294630231,54.997248135215024,52.839405547758574,25.096,8,6,7,1,0,4,4,1,3
1220,dda:14,1669888252097.0,dda,73,11,train,167,36.9009900990099,True,True,5,0.505,11,16,2,4,False,quick_blunder,2,2,8,8,0,0.18181818181818182,0.7272727272727273,1,1,0,40.80503943958007,48.8671885003466,0,8.747,5,5,5,0,0,4,4,1,0
1221,dda:22,1669888256185.0,dda,81,4,train,39,54.53125,True,True,6,0.3072,13,22,11,2,False,quick_blunder,1,2,1,0,0,0.5,0.25,1,1,0,55.001021145171535,83.8921568627451,0,10.887,6,6,6,0,0,5,5,1,0
1222,dda:14,1669888262787.0,dda,73,12,train,13,41.73667656823344,True,True,5,0.5723,12,21,4,5,False,quick_blunder,2,2,9,9,0,0.16666666666666666,0.75,1,1,0,40.80503943958007,47.537610900198075,0,9.129,5,5,5,0,0,4,4,1,0
1223,dda:15,1669888255850.0,dda,74,7,train,112,35.44822373393802,True,True,5,0.5292,11,15,3,4,False,blunder,2,0,5,3,1,0.0,0.7142857142857143,0,1,1,0,46.17462376515534,83.8921568627451,22.188,5,5,5,0,0,3,3,1,1
1224,dda:14,1669888273858.0,dda,73,13,train,156,40.27988121752042,True,True,5,0.5388,11,20,6,2,False,quick_blunder,4,2,10,10,0,0.15384615384615385,0.7692307692307693,1,1,0,40.80503943958007,46.957517467001615,0,6.286,5,5,5,0,0,2,2,1,2
1225,dda:7,1669888247134.0,dda,66,5,train,10,39.35186002058521,True,True,5,0.6801,12,20,6,6,False,blunder,2,1,2,0,1,0.2,0.4,1,1,1,40.168410805548795,54.91736579740264,83.61370716510903,32.451,9,5,7,2,0,4,1,1,7
1226,dda:8,1669888260943.0,dda,67,10,train,112,35.44822373393802,True,True,5,0.5292,11,15,3,4,True,success,0,4,3,1,2,0.4,0.3,1,1,1,51.21389294630231,53.75473942798457,52.839405547758574,20.959,5,5,5,0,0,5,5,0,0
1227,dda:12,1669888244839.0,dda,71,1,pre-test,302,40.168410805548795,True,True,5,0.4109,10,18,2,1,False,blunder,3,0,0,0,0,0.0,0.0,0,0,0,0,0,0,25.041,5,5,5,0,0,2,0,1,4
1228,dda:11,1669888243081.0,dda,70,8,train,26,97.5050505050505,True,True,7,0.1386,16,31,12,1,False,blunder,1,5,2,1,0,0.625,0.25,1,1,0,65.5597704898601,94.10259023639921,0,36.881,17,7,12,5,0,6,3,4,10
1229,dda:13,1669888199029.0,dda,72,2,pre-test,303,69.83363148479428,False,True,6,0.2236,15,28,6,3,False,time,1,1,0,0,0,0.5,0.0,1,0,0,40.25320317266626,0,0,88.199,6,6,6,0,0,5,2,1,3
1230,dda:9,1669888258852.0,dda,68,6,train,25,63.817204301075265,True,True,7,0.372,16,29,11,5,False,blunder,1,3,2,0,0,0.5,0.3333333333333333,1,1,0,48.20368291733271,76.72366932495166,0,22.611,7,7,7,0,0,6,6,1,0
1231,dda:14,1669888282086.0,dda,73,14,train,27,41.6043710204784,True,True,5,0.5811,12,21,6,5,False,quick_blunder,3,2,11,11,0,0.14285714285714285,0.7857142857142857,1,1,0,40.80503943958007,46.35045962613969,0,12.712,5,5,5,0,0,3,3,1,1
1232,dda:8,1669888283774.0,dda,67,11,train,166,42.27183918842758,True,True,6,0.5323,13,18,3,5,False,quick_blunder,1,5,3,1,2,0.45454545454545453,0.2727272727272727,1,1,1,48.060759103829454,53.75473942798457,52.839405547758574,15.554,6,6,6,0,0,5,0,1,5
1233,dda:22,1669888268790.0,dda,81,5,train,66,52.268242967794535,False,True,7,0.4906,15,23,4,6,True,success,0,2,2,1,0,0.4,0.4,1,1,0,55.001021145171535,69.21170343137254,0,30.851,15,7,11,4,0,7,3,1,11
1234,dda:6,1669888229130.0,dda,65,2,pre-test,303,69.83363148479428,False,True,6,0.2236,15,28,6,3,True,success,0,1,0,0,0,0.5,0.0,1,0,0,40.25320317266626,0,0,70.751,20,6,13,7,0,6,11,5,4
1235,dda:14,1669888296740.0,dda,73,15,train,126,40.092562284051645,False,False,5,0.5499,12,19,3,7,False,quick_blunder,0,2,12,12,0,0.13333333333333333,0.8,1,1,0,40.80503943958007,45.95495224233458,0,6.374,4,4,4,0,0,4,4,0,0
1236,dda:7,1669888283280.0,dda,66,6,train,24,41.35835172921266,True,True,5,0.6795,12,22,8,7,True,success,0,1,3,0,1,0.16666666666666666,0.5,1,1,1,40.168410805548795,49.728863871796825,83.61370716510903,25.999,5,5,5,0,0,5,5,0,0
1237,dda:15,1669888281926.0,dda,74,8,train,50,41.441668073611346,True,True,5,0.5923,12,21,5,6,True,success,0,0,6,3,1,0.0,0.75,0,1,1,0,44.38689042661912,83.8921568627451,30.57,5,5,5,0,0,5,5,0,0
1238,dda:22,1669888301166.0,dda,81,6,train,80,60.297872340425535,False,True,7,0.5264,16,31,14,6,True,success,0,3,2,1,0,0.5,0.3333333333333333,1,1,0,54.09009508604587,69.21170343137254,0,22.322,9,7,8,1,0,7,8,1,0
1239,dda:11,1669888286894.0,dda,70,9,train,70,73.19760479041916,False,True,7,0.2672,16,31,9,3,False,blunder,1,5,3,1,0,0.5555555555555556,0.3333333333333333,1,1,0,65.5597704898601,95.23674365928298,0,41.259,19,7,13,6,0,6,1,1,17
1240,dda:8,1669888301195.0,dda,67,12,train,50,41.441668073611346,True,True,5,0.5923,12,21,5,6,False,blunder,1,5,4,2,2,0.4166666666666667,0.3333333333333333,1,1,1,48.060759103829454,50.88401436809532,52.839405547758574,33.678,7,5,6,1,0,4,3,1,3
1241,dda:13,1669888290266.0,dda,72,3,pre-test,306,83.8921568627451,True,True,7,0.1632,15,26,8,1,False,blunder,1,1,0,0,1,0.3333333333333333,0.0,1,0,1,40.25320317266626,0,69.83363148479428,46.191,7,7,7,0,0,4,3,1,3
1242,dda:7,1669888313161.0,dda,66,7,train,113,40.160864785635766,True,True,5,0.5458,11,20,4,3,True,success,0,2,3,0,1,0.2857142857142857,0.42857142857142855,1,1,1,40.76338126738072,49.728863871796825,83.61370716510903,23.035,5,5,5,0,0,5,5,0,0
1243,dda:17,1669888253670.0,dda,76,5,train,45,77.2112676056338,False,False,6,0.1704,14,28,15,1,False,time,0,3,1,1,0,0.6,0.2,1,1,0,59.540803747836776,83.61370716510903,0,90,33,3,18,15,0,5,8,5,20
1244,dda:14,1669888311373.0,dda,73,16,post-test,306,83.8921568627451,True,True,7,0.1632,15,26,8,1,False,blunder,4,2,13,13,0,0.125,0.8125,1,1,0,40.80503943958007,45.5039991686205,0,29.184,7,7,7,0,0,3,1,1,5
1245,dda:15,1669888318856.0,dda,74,9,train,171,38.899029895070285,False,False,5,0.5051,11,18,2,4,False,blunder,2,1,6,3,1,0.1111111111111111,0.6666666666666666,1,1,1,41.441668073611346,44.38689042661912,83.8921568627451,39.557,5,5,5,0,0,3,1,1,3
1246,dda:11,1669888335698.0,dda,70,10,train,74,60.96351197263398,True,True,7,0.4385,16,29,8,6,False,blunder,1,5,4,1,0,0.5,0.4,1,1,0,65.5597704898601,89.72695894206703,0,23.527,9,7,8,1,0,3,2,1,6
1247,dda:14,1669888343028.0,dda,73,17,post-test,304,69.52080344332855,True,True,6,0.2788,15,33,17,3,False,blunder,1,2,14,13,0,0.11764705882352941,0.8235294117647058,1,1,0,40.80503943958007,48.24601043248655,0,20.037,6,6,6,0,0,4,4,1,1
1248,dda:7,1669888340202.0,dda,66,8,train,37,51.27357032457496,True,True,6,0.647,14,28,11,8,False,blunder,2,3,3,0,1,0.375,0.375,1,1,1,40.562542440132404,49.728863871796825,83.61370716510903,20.841,6,6,6,0,0,2,2,1,3
1249,dda:22,1669888324796.0,dda,81,7,train,103,61.32032854209446,True,True,6,0.487,15,34,22,7,False,blunder,1,4,2,1,0,0.5714285714285714,0.2857142857142857,1,1,0,55.64203939964079,69.21170343137254,0,35.739,10,6,8,2,0,5,6,3,1
1250,dda:18,1669888320548.0,dda,77,1,pre-test,302,40.168410805548795,True,True,5,0.4109,10,18,2,1,True,success,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,41.43,7,5,6,1,0,5,5,1,1
1251,dda:12,1669888284280.0,dda,71,2,pre-test,303,69.83363148479428,False,True,6,0.2236,15,28,6,3,False,time,5,0,1,0,0,0.0,0.5,0,1,0,0,40.168410805548795,0,86.85,13,7,10,3,0,4,3,1,9
1252,dda:21,1669888347901.0,dda,80,1,pre-test,301,40.25320317266626,False,False,5,0.3278,10,15,1,1,True,success,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,25.003,5,5,5,0,0,5,5,0,0
1253,dda:14,1669888365117.0,dda,73,18,post-test,301,40.25320317266626,False,False,5,0.3278,10,15,1,1,False,quick_blunder,2,2,15,13,0,0.1111111111111111,0.8333333333333334,1,1,0,40.80503943958007,49.66432996654268,0,14.263,4,4,4,0,0,3,3,1,0
1254,dda:8,1669888337106.0,dda,67,13,train,171,38.899029895070285,False,False,5,0.5051,11,18,2,4,True,success,0,5,5,2,2,0.38461538461538464,0.38461538461538464,1,1,1,48.060759103829454,48.995545109198524,52.839405547758574,44.75,11,5,8,3,0,5,4,1,6
1255,dda:22,1669888365230.0,dda,81,8,train,150,53.09443269908386,True,True,6,0.4257,13,26,11,2,True,success,0,4,3,1,0,0.5,0.375,1,1,0,55.64203939964079,66.58124513494651,0,19.412,8,6,7,1,0,6,7,1,0
1256,dda:15,1669888362180.0,dda,74,10,train,167,36.9009900990099,True,True,5,0.505,11,16,2,4,False,blunder,1,1,7,3,1,0.1,0.7,1,1,1,41.441668073611346,43.602910350683565,83.8921568627451,21.328,5,5,5,0,0,4,4,1,0
1257,dda:9,1669888295454.0,dda,68,7,train,150,53.09443269908386,True,True,6,0.4257,13,26,11,2,False,time,0,3,3,0,0,0.42857142857142855,0.42857142857142855,1,1,0,48.20368291733271,72.42151431699286,0,90,15,5,10,5,0,5,2,1,12
1258,dda:6,1669888305098.0,dda,65,3,pre-test,306,83.8921568627451,True,True,7,0.1632,15,26,8,1,False,time,1,2,0,0,0,0.6666666666666666,0.0,1,0,0,55.04341732873027,0,0,86.237,12,6,9,3,0,5,0,1,11
1259,dda:7,1669888365578.0,dda,66,9,train,112,35.44822373393802,True,True,5,0.5292,11,15,3,4,False,blunder,1,3,4,0,1,0.3333333333333333,0.4444444444444444,1,1,1,40.562542440132404,50.11504048499136,83.61370716510903,28.84,9,5,7,2,0,3,4,2,3
1260,dda:11,1669888363609.0,dda,70,11,train,12,49.51022349025202,False,True,6,0.6309,15,25,6,16,False,blunder,1,5,5,1,0,0.45454545454545453,0.45454545454545453,1,1,0,65.5597704898601,83.97426954818042,0,45.894,23,7,15,8,0,6,9,4,10
1261,dda:7,1669888397563.0,dda,66,10,train,50,41.441668073611346,True,True,5,0.5923,12,21,5,6,True,success,0,3,5,0,1,0.3,0.5,1,1,1,40.562542440132404,47.18167713478069,83.61370716510903,14.789,5,5,5,0,0,5,5,0,0
1262,dda:9,1669888391127.0,dda,68,8,train,118,51.26972201352367,True,True,6,0.5324,14,26,2,6,True,success,0,3,3,0,1,0.375,0.375,1,1,1,48.20368291733271,72.42151431699286,53.09443269908386,24.284,6,6,6,0,0,6,6,0,0
1263,dda:22,1669888386112.0,dda,81,9,train,89,59.01143510577473,True,True,7,0.3498,15,24,7,3,True,success,0,5,3,1,0,0.5555555555555556,0.3333333333333333,1,1,0,55.1325180595294,66.58124513494651,0,40.223,13,7,10,3,0,7,8,1,4
1264,dda:15,1669888387843.0,dda,74,11,train,13,41.73667656823344,True,True,5,0.5723,12,21,4,5,False,blunder,2,1,8,3,1,0.09090909090909091,0.7272727272727273,1,1,1,41.441668073611346,42.76517031922436,83.8921568627451,38.995,5,5,5,0,0,3,1,1,3
1265,dda:17,1669888345466.0,dda,76,6,train,25,63.817204301075265,True,True,7,0.372,16,29,11,5,False,time,2,3,1,1,1,0.5,0.16666666666666666,1,1,1,59.540803747836776,83.61370716510903,77.2112676056338,90,22,6,16,5,1,6,5,2,15
1266,dda:11,1669888413630.0,dda,70,12,train,10,39.35186002058521,True,True,5,0.6801,12,20,6,6,True,success,0,5,6,1,0,0.4166666666666667,0.5,1,1,0,65.5597704898601,78.23026187185901,0,24.703,11,5,8,3,0,5,7,2,2
1267,dda:13,1669888348020.0,dda,72,4,train,118,51.26972201352367,True,True,6,0.5324,14,26,2,6,True,success,0,1,1,0,1,0.25,0.25,1,1,1,40.25320317266626,83.8921568627451,69.83363148479428,87.995,8,6,7,1,0,6,7,1,0
1268,dda:8,1669888383446.0,dda,67,14,train,167,36.9009900990099,True,True,5,0.505,11,16,2,4,True,success,0,6,5,2,2,0.42857142857142855,0.35714285714285715,1,1,1,46.533804235702924,48.995545109198524,52.839405547758574,60.647,13,5,9,4,0,5,4,1,8
1269,dda:9,1669888421154.0,dda,68,9,train,186,42.239038648911986,False,False,5,0.3079,11,15,1,2,True,success,0,4,3,0,1,0.4444444444444444,0.3333333333333333,1,1,1,48.970192691380454,72.42151431699286,53.09443269908386,39.45,9,5,7,2,0,5,6,1,2
1270,dda:8,1669888445795.0,dda,67,15,train,12,49.51022349025202,False,True,6,0.6309,15,25,6,16,False,quick_blunder,1,7,5,2,2,0.4666666666666667,0.3333333333333333,1,1,1,45.157687930461066,48.995545109198524,52.839405547758574,16.981,6,6,6,0,0,5,5,1,0
1271,dda:11,1669888439818.0,dda,70,13,train,27,41.6043710204784,True,True,5,0.5811,12,21,6,5,True,success,0,6,6,1,0,0.46153846153846156,0.46153846153846156,1,1,0,61.19178541164762,78.23026187185901,0,23.574,5,5,5,0,0,5,5,0,0
1272,dda:18,1669888367513.0,dda,77,2,pre-test,304,69.52080344332855,True,True,6,0.2788,15,33,17,3,False,time,1,1,0,0,0,0.5,0.0,1,0,0,40.168410805548795,0,0,90,18,6,12,6,0,5,0,1,17
1273,dda:15,1669888430566.0,dda,74,12,train,156,40.27988121752042,True,True,5,0.5388,11,20,6,2,False,blunder,2,1,9,3,1,0.08333333333333333,0.75,1,1,1,41.441668073611346,42.65089323578093,83.8921568627451,32.057,5,5,5,0,0,3,0,1,4
1274,dda:12,1669888374094.0,dda,71,3,pre-test,306,83.8921568627451,True,True,7,0.1632,15,26,8,1,False,time,0,0,1,0,1,0.0,0.3333333333333333,0,1,1,0,40.168410805548795,69.83363148479428,88.756,14,6,10,4,0,6,0,1,13
1275,dda:21,1669888379456.0,dda,80,2,pre-test,305,83.61370716510903,False,True,7,0.1605,15,25,4,1,False,time,2,1,0,0,0,0.5,0.0,1,0,0,40.25320317266626,0,0,90,15,7,11,4,0,6,3,1,11
1276,dda:11,1669888464832.0,dda,70,14,train,23,49.84598698481562,True,True,6,0.5532,14,25,10,6,True,success,0,7,6,1,0,0.5,0.42857142857142855,1,1,0,58.3935833557663,78.23026187185901,0,17.486,6,6,6,0,0,6,6,0,0
1277,dda:8,1669888468211.0,dda,67,16,post-test,302,40.168410805548795,True,True,5,0.4109,10,18,2,1,True,success,0,7,6,3,2,0.4375,0.375,1,1,1,45.157687930461066,49.081324839374105,52.839405547758574,14.804,5,5,5,0,0,5,5,0,0
1278,dda:23,1669888394156.0,dda,82,1,pre-test,306,83.8921568627451,True,True,7,0.1632,15,26,8,1,False,time,3,0,0,0,0,0.0,0.0,0,0,0,0,0,0,90,21,7,14,7,0,5,0,1,20
1279,dda:22,1669888427714.0,dda,81,10,train,181,65.62692921766897,True,True,7,0.3758,17,30,10,8,False,blunder,1,6,3,1,0,0.6,0.3,1,1,0,55.77900423390363,66.58124513494651,0,52.9,16,7,13,2,1,6,9,4,3
1280,dda:17,1669888436868.0,dda,76,7,train,178,49.35826876836762,False,True,5,0.3743,12,24,8,2,False,blunder,0,3,1,1,2,0.42857142857142855,0.14285714285714285,1,1,1,59.540803747836776,83.61370716510903,70.51423595335453,57.592,24,4,14,10,0,4,8,8,8
1281,dda:7,1669888415287.0,dda,66,11,train,171,38.899029895070285,False,False,5,0.5051,11,18,2,4,True,success,0,4,5,0,1,0.36363636363636365,0.45454545454545453,1,1,1,40.78232384850214,47.18167713478069,83.61370716510903,73.414,13,5,9,4,0,5,6,2,5
1282,dda:15,1669888466714.0,dda,74,13,train,27,41.6043710204784,True,True,5,0.5811,12,21,6,5,False,blunder,3,1,10,3,1,0.07692307692307693,0.7692307692307693,1,1,1,41.441668073611346,42.41379203395488,83.8921568627451,22.958,5,5,5,0,0,2,0,1,4
1283,dda:6,1669888409757.0,dda,65,4,train,38,58.60120693990445,True,True,7,0.3977,15,26,14,4,False,time,0,2,0,0,1,0.5,0.0,1,0,1,55.04341732873027,0,83.8921568627451,88.466,12,6,9,3,0,6,3,1,8
1284,dda:10,1669888481970.0,dda,69,1,pre-test,302,40.168410805548795,True,True,5,0.4109,10,18,2,1,False,quick_blunder,4,0,0,0,0,0.0,0.0,0,0,0,0,0,0,14.961,5,5,5,0,0,3,2,1,2
1285,dda:9,1669888464295.0,dda,68,10,train,60,58.91270743350761,False,True,7,0.4399,15,28,12,3,True,success,0,5,3,0,1,0.5,0.3,1,1,1,47.62396188288676,72.42151431699286,53.09443269908386,35.751,11,7,9,2,0,7,9,2,0
1286,dda:23,1669888488262.0,dda,82,2,pre-test,302,40.168410805548795,True,True,5,0.4109,10,18,2,1,True,success,0,0,0,0,1,0.0,0.0,0,0,1,0,0,83.8921568627451,12.154,5,5,5,0,0,5,5,0,0
1287,dda:12,1669888476641.0,dda,71,4,train,10,39.35186002058521,True,True,5,0.6801,12,20,6,6,False,blunder,1,0,1,0,2,0.0,0.25,0,1,1,0,40.168410805548795,76.86289417376969,22.349,5,5,5,0,0,3,3,1,1
1288,dda:11,1669888483776.0,dda,70,15,train,33,55.162471395881006,True,True,6,0.3496,13,25,10,2,True,success,0,8,6,1,0,0.5333333333333333,0.4,1,1,0,57.32513380939747,78.23026187185901,0,22.57,12,6,9,3,0,6,8,2,2
1289,dda:19,1669888476998.0,dda,78,1,pre-test,304,69.52080344332855,True,True,6,0.2788,15,33,17,3,False,blunder,4,0,0,0,0,0.0,0.0,0,0,0,0,0,0,27.795,8,6,7,1,0,2,2,2,4
1290,dda:13,1669888440895.0,dda,72,5,train,22,55.4754945642488,True,True,7,0.5611,15,28,15,8,True,success,0,2,1,0,1,0.4,0.2,1,1,1,45.76146259309496,83.8921568627451,69.83363148479428,64.794,7,7,7,0,0,7,7,0,0
1291,dda:17,1669888496768.0,dda,76,8,train,166,42.27183918842758,True,True,6,0.5323,13,18,3,5,True,success,0,3,2,1,2,0.375,0.25,1,1,1,59.540803747836776,66.48598796673832,70.51423595335453,23.945,6,6,6,0,0,6,6,0,0
1292,dda:21,1669888474570.0,dda,80,3,pre-test,304,69.52080344332855,True,True,6,0.2788,15,33,17,3,False,quick_blunder,2,1,0,0,1,0.3333333333333333,0.0,1,0,1,40.25320317266626,0,83.61370716510903,18.321,6,6,6,0,0,2,2,1,3
1293,dda:22,1669888491076.0,dda,81,11,train,42,56.333503705596726,True,True,6,0.3913,13,28,13,2,True,success,0,6,4,1,0,0.5454545454545454,0.36363636363636365,1,1,0,55.77900423390363,66.34266615562713,0,29.879,13,6,11,1,1,6,11,2,0
1294,dda:15,1669888494165.0,dda,74,14,train,126,40.092562284051645,False,False,5,0.5499,12,19,3,7,False,blunder,1,1,11,3,1,0.07142857142857142,0.7857142857142857,1,1,1,41.441668073611346,42.34020830545702,83.8921568627451,29.676,5,5,5,0,0,4,0,1,4
1295,dda:6,1669888502181.0,dda,65,5,train,55,48.169446883230904,False,True,6,0.4556,14,21,3,7,True,success,0,2,0,0,2,0.4,0.0,1,0,1,55.04341732873027,0,71.24668190132478,25.449,10,6,8,2,0,6,6,1,3
1296,dda:11,1669888511259.0,dda,70,16,post-test,305,83.61370716510903,False,True,7,0.1605,15,25,4,1,True,success,0,9,6,1,0,0.5625,0.375,1,1,0,57.08483798567342,78.23026187185901,0,16.716,9,7,8,1,0,7,8,1,0
1297,dda:9,1669888503375.0,dda,68,11,train,61,61.138260432378075,True,True,5,0.1989,12,24,9,1,False,blunder,2,6,3,0,1,0.5454545454545454,0.2727272727272727,1,1,1,49.5054194746569,72.42151431699286,53.09443269908386,26.169,5,5,5,0,0,3,2,1,2
1298,dda:22,1669888522308.0,dda,81,12,train,76,63.51980916822236,True,True,7,0.4821,17,32,14,11,True,success,0,7,4,1,0,0.5833333333333334,0.3333333333333333,1,1,0,55.8582184441455,66.34266615562713,0,17.485,7,7,7,0,0,7,7,0,0
1299,dda:19,1669888508632.0,dda,78,2,pre-test,302,40.168410805548795,True,True,5,0.4109,10,18,2,1,False,blunder,3,0,1,0,0,0.0,0.5,0,1,0,0,69.52080344332855,0,35.773,5,5,5,0,0,1,1,1,3
1300,dda:23,1669888502999.0,dda,82,3,pre-test,303,69.83363148479428,False,True,6,0.2236,15,28,6,3,True,success,0,1,0,0,1,0.3333333333333333,0.0,1,0,1,40.168410805548795,0,83.8921568627451,44.997,10,6,8,2,0,6,8,2,0
1301,dda:18,1669888461366.0,dda,77,3,pre-test,306,83.8921568627451,True,True,7,0.1632,15,26,8,1,False,time,3,1,0,0,1,0.3333333333333333,0.0,1,0,1,40.168410805548795,0,69.52080344332855,88.02,19,7,13,6,0,6,1,1,17
1302,dda:10,1669888501625.0,dda,69,2,pre-test,303,69.83363148479428,False,True,6,0.2236,15,28,6,3,False,blunder,3,0,1,1,0,0.0,0.5,0,1,0,0,40.168410805548795,0,54.548,10,6,8,2,0,4,2,1,7
1303,dda:15,1669888527313.0,dda,74,15,train,93,46.23716089404539,True,True,6,0.5861,13,23,6,5,False,blunder,2,1,12,3,1,0.06666666666666667,0.8,1,1,1,41.441668073611346,42.152904470339905,83.8921568627451,28.452,6,6,6,0,0,4,4,1,1
1304,dda:17,1669888522808.0,dda,76,9,train,62,54.618213157138754,True,True,6,0.6962,15,31,20,10,True,success,0,4,2,1,2,0.4444444444444444,0.2222222222222222,1,1,1,55.223562607984476,66.48598796673832,70.51423595335453,50.365,10,6,8,2,0,6,8,2,0
1305,dda:6,1669888530681.0,dda,65,6,train,42,56.333503705596726,True,True,6,0.3913,13,28,13,2,False,blunder,1,3,0,0,2,0.5,0.0,1,0,1,52.75209384689715,0,71.24668190132478,36.414,8,6,7,1,0,4,4,1,3
1306,dda:7,1669888492210.0,dda,66,12,train,12,49.51022349025202,False,True,6,0.6309,15,25,6,16,False,blunder,1,5,5,0,1,0.4166666666666667,0.4166666666666667,1,1,1,40.40566505781577,47.18167713478069,83.61370716510903,78.363,16,6,11,5,0,5,3,2,11
